https,iframe,ip,length_hostname,length_url,nb_and,nb_at,nb_dots,nb_hyphens,nb_percent,nb_underscore,num_subdomains,popup_window,submit_email,label
0,0,0,12,82,0,0,2,5,0,0,0,0,0,0
0,1,0,21,79,0,0,4,2,0,0,0,0,0,0
0,0,0,19,105,0,0,2,11,0,0,1,0,1,0
0,1,0,19,73,0,0,1,4,0,0,0,0,0,0
0,1,0,37,71,0,0,3,0,0,2,1,0,0,0
0,1,0,24,80,0,0,1,2,0,0,0,0,0,0
0,1,0,11,89,0,0,3,0,0,0,0,0,0,0
0,0,0,22,141,0,0,3,7,0,0,1,0,0,0
0,1,0,17,63,0,0,1,3,0,0,0,0,1,0
0,1,0,9,70,0,0,2,6,0,0,0,0,0,0
0,0,0,15,88,0,0,3,4,0,2,1,0,1,0
0,0,0,20,96,0,0,3,6,0,0,1,0,0,0
0,0,0,18,70,1,0,1,0,0,1,0,0,0,0
0,0,0,6,61,0,0,2,0,0,0,0,0,0,0
0,1,0,17,61,0,0,2,1,0,0,1,0,0,0
0,0,0,15,77,0,0,1,6,0,0,0,0,0,0
0,0,0,8,79,0,0,1,7,0,0,0,0,0,0
0,0,0,22,114,3,0,2,0,0,3,0,0,0,0
0,0,0,18,75,0,0,1,6,0,0,0,0,1,0
0,1,0,18,66,0,0,3,4,0,0,1,0,0,0
0,1,0,28,79,0,0,2,2,0,2,1,0,0,0
0,1,0,25,85,0,0,1,10,0,0,0,0,0,0
0,0,0,25,84,0,0,2,5,0,0,1,0,0,0
0,1,0,18,111,0,0,2,8,0,0,1,0,1,0
0,0,0,24,74,0,0,2,3,0,0,1,0,0,0
0,1,0,16,85,0,0,2,3,0,0,0,0,1,0
0,1,0,28,60,0,0,1,1,0,0,0,0,1,0
0,1,0,25,80,0,0,3,6,0,0,1,0,0,0
0,1,0,20,62,0,0,3,0,0,0,1,0,0,0
0,1,0,18,79,0,0,2,6,0,0,1,0,0,0
0,1,0,21,82,0,0,1,4,0,0,0,0,0,0
0,0,0,19,98,3,0,2,2,0,1,0,0,1,0
0,0,0,17,115,0,0,1,11,0,0,0,0,0,0
0,1,0,21,78,0,0,1,6,0,0,0,0,0,0
0,0,0,22,61,0,0,3,1,0,0,1,0,0,0
0,1,0,35,85,0,0,2,5,0,0,1,0,1,0
0,1,0,19,68,0,0,1,6,0,0,0,0,0,0
0,1,0,15,66,0,0,1,5,0,0,0,0,1,0
0,1,0,16,112,0,0,3,7,0,0,1,0,0,0
0,0,0,7,75,0,0,2,0,5,0,0,0,0,0
0,0,0,10,61,3,0,2,0,0,0,0,0,0,0
0,1,0,9,130,5,0,2,1,2,1,0,0,0,0
0,1,0,13,165,0,0,2,0,0,6,0,0,0,0
0,0,0,10,175,2,0,6,1,7,6,0,0,0,0
0,0,0,24,69,0,0,1,4,0,0,0,0,0,0
0,1,0,15,99,0,0,1,10,0,0,0,0,0,0
0,0,0,20,85,0,0,2,8,0,0,1,0,1,0
0,0,0,16,88,2,0,2,0,0,0,0,0,0,0
0,1,0,34,87,0,0,2,10,0,0,1,0,0,0
0,0,0,17,69,0,0,2,0,0,0,0,0,0,0
0,1,0,36,81,1,0,4,0,0,2,2,0,0,0
0,1,0,15,84,0,0,2,5,0,0,0,0,0,0
0,1,0,16,75,0,0,1,5,0,0,0,0,1,0
0,0,0,24,79,0,0,2,0,0,0,1,0,0,0
0,1,0,15,99,0,0,2,12,0,0,1,0,1,0
0,1,0,17,70,0,0,2,3,0,0,1,0,0,0
0,1,0,14,72,0,0,1,6,0,0,0,0,0,0
0,1,0,24,64,1,0,2,0,0,0,0,0,1,0
0,0,0,13,85,0,0,1,5,0,0,0,0,0,0
0,0,0,13,69,2,0,2,0,0,0,1,0,0,0
0,1,0,21,92,0,0,2,5,0,1,0,0,0,0
0,0,0,20,84,0,0,2,0,0,8,1,0,1,0
0,0,0,19,75,0,0,1,7,0,0,0,0,0,0
0,1,0,26,83,0,0,4,4,0,0,1,0,0,0
0,1,0,16,75,0,0,2,0,0,0,1,0,1,0
0,0,0,35,73,0,0,2,0,0,2,1,0,0,0
0,0,0,22,127,0,0,4,5,0,0,1,0,0,0
0,0,0,23,74,0,0,2,6,0,0,1,0,1,0
0,0,0,18,108,0,0,2,3,0,1,0,0,0,0
0,0,0,24,90,1,0,3,5,0,0,1,0,0,0
0,0,0,20,66,0,0,2,0,0,0,1,0,0,0
0,1,0,10,104,0,0,2,15,0,0,0,0,0,0
0,0,0,14,75,0,0,4,1,0,0,1,0,0,0
0,1,0,30,105,0,0,3,2,0,1,1,0,0,0
0,1,0,8,82,0,0,1,10,0,0,0,0,0,0
0,1,0,13,74,0,0,1,9,0,0,0,0,0,0
0,1,0,18,98,0,0,1,11,0,0,0,0,0,0
0,0,0,20,122,0,0,5,0,0,0,1,0,0,0
0,1,0,15,98,0,0,1,6,0,1,0,0,1,0
0,1,0,10,90,0,0,1,7,0,0,0,0,0,0
0,0,0,17,80,0,0,1,6,0,0,0,0,0,0
0,0,0,17,60,0,0,3,0,0,1,1,0,0,0
0,0,0,15,88,0,0,4,0,5,0,1,0,0,0
0,1,0,18,102,0,0,1,8,0,1,0,0,0,0
0,0,0,20,113,5,0,2,2,0,2,1,0,0,0
0,0,0,14,108,5,0,3,1,0,2,1,0,0,0
0,0,0,13,67,0,0,5,6,0,0,1,0,0,0
0,1,0,31,74,0,0,3,0,0,0,1,0,1,0
0,0,0,17,62,0,0,3,0,0,0,1,0,1,0
0,0,0,18,113,4,0,4,0,2,1,1,0,0,0
0,0,0,21,109,0,0,1,12,0,0,0,0,0,0
0,1,0,19,104,0,0,3,9,0,0,1,0,1,0
0,1,0,24,152,0,0,1,15,0,0,0,0,1,0
0,1,0,18,85,0,0,2,8,0,0,1,0,0,0
0,0,0,22,63,0,0,2,3,0,0,1,0,1,0
0,0,0,15,176,3,0,6,3,0,5,1,0,0,0
0,0,0,10,163,4,0,3,0,1,6,1,0,0,0
0,0,0,11,95,0,0,1,2,5,0,0,0,0,0
0,1,0,15,79,3,0,2,0,0,0,1,0,1,0
0,1,0,13,73,0,0,1,5,0,0,0,0,0,0
0,1,0,18,90,1,0,1,4,0,0,0,0,0,0
0,0,0,18,66,0,0,2,1,0,2,0,0,0,0
0,0,0,17,61,1,0,2,1,0,0,0,0,0,0
0,1,0,13,129,1,0,2,3,8,0,0,0,0,0
0,1,0,17,62,0,0,4,1,0,2,1,0,0,0
0,0,0,19,123,2,0,3,0,3,0,1,0,0,0
0,1,0,16,73,0,0,2,5,0,0,1,0,1,0
0,1,0,25,72,0,0,2,0,0,2,1,0,1,0
0,0,0,25,62,0,0,2,0,0,0,1,0,1,0
0,0,0,16,108,2,0,3,2,0,1,0,0,1,0
0,0,0,25,76,0,0,3,0,0,0,1,0,1,0
0,0,0,18,64,0,0,2,2,0,0,0,0,0,0
0,0,0,16,80,0,0,1,10,0,0,0,0,0,0
0,0,0,13,109,0,0,1,14,0,0,0,0,1,0
0,1,0,18,95,0,0,2,5,0,0,0,0,0,0
0,1,0,18,66,0,0,2,1,0,0,1,0,0,0
0,1,0,12,106,0,0,2,9,0,0,0,0,0,0
0,0,0,23,71,0,0,5,0,0,0,2,0,0,0
0,0,0,22,68,0,0,4,0,0,1,1,0,0,0
0,0,0,17,83,0,0,5,0,0,3,1,0,0,0
0,1,0,12,99,0,0,1,7,0,0,0,0,0,0
0,0,0,19,99,0,0,1,6,0,0,0,0,0,0
0,0,0,12,68,0,0,3,4,0,2,1,0,0,0
0,0,0,16,44,0,0,2,0,0,0,1,0,0,0
0,0,0,11,103,0,0,3,0,0,4,1,0,1,0
0,0,0,14,82,0,0,2,6,0,0,1,0,1,0
0,0,0,17,72,0,0,3,5,0,0,1,0,0,0
0,0,0,24,126,0,0,2,11,0,0,0,0,1,0
0,0,0,14,62,1,0,2,0,0,2,0,0,1,0
0,1,0,19,159,6,0,3,0,0,1,1,0,1,0
0,0,0,20,63,0,0,2,1,0,0,0,0,1,0
0,0,0,15,60,0,0,3,0,0,0,0,0,0,0
0,1,0,17,106,0,0,1,10,0,0,0,0,0,0
0,1,0,26,73,0,0,2,0,0,4,0,0,0,0
0,0,0,21,97,0,0,1,2,0,0,0,0,0,0
0,1,0,22,98,1,0,1,5,0,0,0,0,0,0
0,1,0,13,75,0,0,1,7,0,0,0,0,0,0
0,0,0,20,113,4,0,2,0,0,4,0,0,0,0
0,0,0,12,76,0,0,2,5,0,0,0,0,0,0
0,0,0,17,61,0,0,3,0,0,0,1,0,1,0
0,1,0,24,76,0,0,1,3,0,0,0,0,0,0
0,1,0,19,92,0,0,2,7,0,0,1,0,1,0
0,0,0,27,66,0,0,2,5,0,0,1,0,0,0
0,1,0,16,108,0,0,1,11,0,0,0,0,0,0
0,0,0,20,100,0,0,1,11,0,0,0,0,0,0
0,1,0,23,104,2,0,1,3,0,2,0,0,0,0
0,0,0,21,89,4,0,3,0,0,0,1,0,0,0
0,0,0,15,100,0,0,2,8,2,0,0,0,1,0
0,0,0,21,64,0,0,3,4,0,0,1,0,0,0
0,1,0,12,96,0,0,2,8,0,0,0,0,0,0
0,1,0,22,103,2,0,3,0,0,0,1,0,1,0
0,0,0,21,68,1,0,3,0,0,0,1,0,0,0
0,0,0,19,83,0,0,2,4,0,0,1,0,0,0
0,1,0,15,93,0,0,3,0,0,7,1,0,0,0
0,0,0,19,67,0,0,2,3,0,0,1,0,0,0
0,0,0,20,68,1,0,3,0,0,0,1,0,0,0
0,0,0,17,76,0,0,2,7,0,0,1,0,0,0
0,1,0,15,101,0,0,3,7,0,0,1,0,1,0
0,0,0,16,64,2,0,3,0,0,0,1,0,0,0
0,0,0,23,72,0,0,5,0,0,1,1,0,0,0
0,0,0,22,63,2,0,3,0,0,0,1,0,0,0
0,0,0,19,71,1,0,3,1,0,2,1,0,0,0
0,0,0,19,80,0,0,2,6,0,0,1,0,0,0
0,0,0,23,90,0,0,3,5,0,0,1,0,0,0
0,1,0,23,72,0,0,2,4,0,0,1,0,1,0
0,0,0,15,79,0,0,2,6,0,0,0,0,0,0
0,0,0,20,67,0,0,3,4,0,0,1,0,0,0
0,1,0,18,73,1,0,3,0,0,0,1,0,0,0
0,0,0,18,81,0,0,3,7,0,0,1,0,0,0
0,1,0,16,86,0,0,3,3,0,2,1,0,0,0
0,1,0,20,69,0,0,3,2,0,0,1,0,0,0
0,0,0,19,77,4,0,3,0,0,0,1,0,1,0
0,1,0,18,122,0,0,3,12,0,0,1,0,0,0
0,1,0,20,83,0,0,2,7,0,0,1,0,0,0
0,0,0,20,67,1,0,3,0,0,0,1,0,0,0
0,0,0,29,62,0,0,3,1,0,0,1,0,1,0
0,0,0,14,88,0,0,4,1,0,0,1,0,0,0
0,0,0,15,60,1,0,3,1,0,0,1,0,0,0
0,1,0,22,106,0,0,3,11,0,0,1,0,1,0
0,1,0,25,106,0,0,2,8,0,0,1,0,0,0
0,0,0,19,63,0,0,1,3,0,0,0,0,0,0
0,1,0,15,97,0,0,1,9,0,0,0,1,0,0
0,1,0,27,74,2,0,3,0,0,0,1,0,0,0
0,0,0,16,66,0,0,3,3,0,0,1,0,0,0
0,1,0,16,68,0,0,3,3,0,0,1,0,0,0
0,0,0,20,133,6,0,2,0,0,4,0,0,0,0
0,0,0,9,80,0,0,3,1,0,0,0,0,0,0
0,0,0,10,115,0,0,2,13,0,1,0,0,0,0
0,1,0,17,70,0,0,2,0,0,3,1,0,0,0
0,1,0,22,151,0,0,2,18,0,0,1,0,0,0
0,1,0,16,62,0,0,1,4,0,0,0,0,0,0
0,1,0,10,68,0,0,1,9,0,0,0,0,1,0
0,1,0,19,62,0,0,2,0,0,0,0,0,0,0
0,1,0,16,123,0,0,2,11,0,0,1,0,1,0
0,1,0,11,73,0,0,1,8,0,0,0,0,1,0
0,0,0,17,71,0,0,1,6,0,0,0,0,0,0
0,1,0,15,63,0,0,1,6,0,0,0,0,0,0
0,0,0,28,69,0,0,2,3,0,0,1,0,0,0
0,0,0,24,74,0,0,3,4,0,0,0,0,1,0
0,0,0,20,125,4,0,1,2,0,2,0,0,0,0
0,0,0,22,62,0,0,2,0,0,1,1,0,0,0
0,1,0,12,105,0,0,2,9,0,0,0,0,1,0
0,1,0,16,92,0,0,1,9,0,0,0,0,0,0
0,0,0,14,101,0,0,2,8,0,0,0,0,0,0
0,0,0,24,148,4,0,4,4,0,5,1,0,0,0
0,0,0,18,82,0,0,1,1,0,2,0,0,0,0
0,1,0,17,84,2,0,2,0,0,1,0,0,0,0
0,0,0,24,77,0,0,3,0,0,1,1,0,0,0
0,1,0,15,105,0,0,1,7,0,0,0,0,0,0
0,0,0,21,95,0,0,3,6,0,0,1,0,1,0
0,0,0,35,110,0,0,3,4,0,1,1,0,0,0
0,1,0,17,81,0,0,1,6,0,0,0,0,1,0
0,0,0,19,118,4,0,3,0,0,0,1,0,0,0
0,0,0,18,140,1,0,6,3,0,4,2,0,0,0
0,0,0,11,69,0,0,2,0,0,0,0,0,0,0
0,1,0,18,103,0,0,2,1,0,5,1,0,0,0
0,1,0,16,118,0,0,1,10,0,0,0,0,0,0
0,0,0,12,83,0,0,2,5,0,0,0,0,1,0
0,0,0,20,90,0,0,1,4,0,0,0,0,0,0
0,0,0,17,76,0,0,1,5,0,0,0,0,0,0
0,1,0,15,89,0,0,1,7,0,0,0,0,0,0
0,0,0,13,64,0,0,1,1,0,0,0,0,0,0
0,1,0,13,107,0,0,1,11,0,0,0,0,0,0
0,0,0,21,107,0,0,6,0,0,2,1,0,1,0
0,0,0,14,146,6,0,2,2,3,2,1,0,0,0
0,1,0,21,67,1,0,1,1,0,0,0,0,1,0
0,0,0,16,64,0,0,2,5,0,0,1,0,0,0
0,0,0,15,157,13,0,2,0,0,0,1,0,0,0
0,1,0,19,61,1,0,3,0,0,0,1,0,1,0
0,0,0,17,97,1,0,2,0,0,2,0,0,0,0
0,1,0,22,65,0,0,3,3,0,0,2,0,1,0
0,0,0,18,63,0,0,1,3,0,0,0,0,0,0
0,0,0,11,72,0,0,1,5,0,0,0,0,0,0
0,1,0,16,97,0,0,1,7,0,0,0,0,0,0
0,0,0,12,64,0,0,2,0,0,0,1,0,0,0
0,1,0,24,95,0,0,3,4,0,0,1,0,0,0
0,1,0,16,96,1,0,2,3,0,0,0,1,0,0
0,0,0,9,103,0,0,1,10,0,0,0,0,1,0
0,0,0,21,61,0,0,4,1,0,0,2,0,0,0
0,0,0,17,92,4,0,3,0,0,0,1,0,0,0
0,1,0,8,154,0,0,1,11,0,0,0,0,1,0
0,1,0,29,157,0,0,2,17,0,0,1,0,0,0
0,0,0,18,82,0,0,1,6,0,0,0,0,0,0
0,0,0,16,62,0,0,2,2,0,0,0,0,0,0
0,1,0,17,99,0,0,1,14,0,0,0,0,0,0
0,0,0,13,62,0,0,2,5,0,0,0,0,0,0
0,1,0,18,73,0,0,1,6,0,0,0,0,0,0
0,0,0,16,67,0,0,2,1,0,0,1,0,1,0
0,1,0,26,76,2,0,3,0,0,0,1,0,0,0
0,0,0,11,73,0,0,1,6,0,0,0,0,1,0
0,0,0,16,106,2,0,2,0,0,2,0,0,1,0
0,1,0,7,80,0,0,1,6,0,0,0,0,1,0
0,0,0,11,67,2,0,1,1,0,0,0,0,0,0
0,1,0,15,95,0,0,1,6,0,0,0,0,0,0
0,0,0,15,78,0,0,4,1,0,1,1,0,0,0
0,1,0,15,71,0,0,1,4,0,0,0,0,0,0
0,1,0,11,99,0,0,1,13,0,0,0,0,0,0
0,0,0,15,80,0,0,3,7,0,0,0,0,0,0
0,0,0,19,91,0,0,1,9,0,0,0,0,0,0
0,1,0,17,63,1,0,3,0,0,0,1,0,0,0
0,1,0,15,61,0,0,1,3,0,0,0,0,0,0
0,0,0,12,88,0,0,2,8,0,0,1,0,1,0
0,1,0,13,84,0,0,1,6,0,0,0,0,0,0
0,0,0,11,83,0,0,1,8,0,0,0,0,0,0
0,0,0,23,67,0,0,3,0,0,0,1,0,1,0
0,1,0,17,61,0,0,3,1,0,0,1,0,1,0
0,1,0,12,92,0,0,1,8,0,1,0,0,0,0
0,1,0,17,74,0,0,1,4,0,0,0,0,0,0
0,1,0,17,66,0,0,2,5,0,0,1,0,0,0
0,0,0,16,146,3,0,3,0,0,0,1,0,0,0
0,1,0,29,73,0,0,1,4,0,0,0,0,0,0
0,1,0,16,65,0,0,1,0,0,3,0,0,0,0
0,1,0,16,94,0,0,1,0,0,8,0,0,0,0
0,1,0,18,97,0,0,1,4,0,0,0,0,0,0
0,0,0,12,68,0,0,1,0,2,0,0,0,1,0
0,1,0,19,78,0,0,2,5,0,0,1,0,0,0
0,1,0,18,73,0,0,1,7,0,0,0,0,0,0
0,1,0,17,66,0,0,2,5,0,0,1,0,0,0
0,0,0,24,90,1,0,2,1,0,0,0,0,1,0
0,1,0,14,90,0,0,2,10,0,0,1,0,0,0
0,1,0,21,61,0,0,3,0,0,0,1,0,1,0
0,1,0,13,63,0,0,3,0,0,0,1,0,0,0
0,0,0,12,99,1,0,2,10,0,0,0,0,0,0
0,1,0,11,75,0,0,1,7,0,0,0,0,0,0
0,1,0,18,60,0,0,2,3,0,0,1,0,0,0
0,1,0,15,69,0,0,3,5,0,0,1,0,0,0
0,1,0,12,67,0,0,1,5,0,0,0,0,0,0
0,0,0,15,72,0,0,1,7,0,0,0,0,1,0
0,0,0,17,75,2,0,1,0,0,1,0,0,1,0
0,0,0,16,164,0,0,2,9,0,0,0,0,0,0
0,0,0,17,101,0,0,2,9,0,0,0,0,1,0
0,1,0,22,88,0,0,1,5,0,0,0,0,0,0
0,1,0,7,79,0,0,1,3,0,0,0,0,0,0
0,0,0,11,70,0,0,1,7,0,0,0,0,0,0
0,0,0,14,94,0,0,1,0,0,9,0,0,0,0
0,0,0,8,65,0,0,1,6,0,0,0,0,1,0
0,0,0,8,80,0,0,1,5,0,0,0,0,1,0
0,0,0,9,79,0,0,2,0,0,0,0,0,1,0
0,1,0,13,67,0,0,1,6,0,0,0,0,0,0
0,0,0,8,85,0,0,1,6,0,0,0,0,0,0
0,0,0,8,94,0,0,1,9,0,0,0,0,1,0
0,0,0,18,99,0,0,1,8,0,0,0,0,1,0
0,1,0,13,71,0,0,1,4,0,0,0,0,0,0
0,0,0,22,77,0,0,1,6,0,0,0,0,0,0
0,0,0,8,78,0,0,1,10,0,0,0,0,1,0
0,1,0,8,73,0,0,1,6,0,0,0,0,0,0
0,1,0,10,72,0,0,1,9,0,0,0,0,1,0
0,0,0,8,70,0,0,1,6,0,0,0,0,1,0
0,1,0,14,143,0,0,2,23,0,0,0,0,0,0
0,0,0,12,71,0,0,1,6,0,0,0,0,1,0
0,0,0,11,108,0,0,1,11,0,1,0,0,0,0
0,1,0,14,69,0,0,1,7,0,0,0,0,0,0
0,0,0,31,120,0,0,3,12,0,0,1,0,0,0
0,1,0,14,66,0,0,2,4,0,0,0,0,0,0
0,1,0,12,72,0,0,1,3,0,0,0,0,0,0
0,0,0,8,103,0,0,1,12,0,0,0,0,1,0
0,1,0,8,70,0,0,1,6,0,0,0,0,1,0
0,0,0,8,73,0,0,1,6,0,0,0,0,1,0
0,0,0,8,83,0,0,1,8,0,0,0,0,1,0
0,0,0,17,74,0,0,1,6,0,0,0,0,0,0
0,1,0,8,61,0,0,1,4,0,0,0,0,0,0
0,1,0,13,60,0,0,1,4,0,0,0,0,1,0
0,1,0,11,76,0,0,1,9,0,0,0,0,1,0
0,0,0,8,64,0,0,1,6,0,0,0,0,1,0
0,1,0,13,108,0,0,1,12,0,0,0,0,0,0
0,1,0,13,101,0,0,1,9,0,0,0,0,1,0
0,1,0,8,76,0,0,1,7,0,0,0,0,0,0
0,0,0,8,71,0,0,1,7,0,0,0,0,0,0
0,1,0,8,67,0,0,1,6,0,0,0,0,1,0
0,1,0,9,78,1,0,1,0,2,1,0,0,1,0
0,1,0,8,147,0,0,2,13,0,0,0,0,0,0
0,0,0,8,61,0,0,1,4,0,0,0,0,1,0
0,1,0,9,87,2,0,2,2,0,4,0,0,0,0
0,0,0,12,98,4,0,2,0,0,2,1,0,0,0
0,0,0,15,126,0,0,3,0,0,1,1,0,0,0
0,0,0,19,89,0,0,1,6,0,0,0,0,0,0
0,1,0,10,63,1,0,1,5,0,0,0,0,1,0
0,1,0,19,64,0,0,3,5,0,0,1,0,0,0
0,1,0,17,91,0,0,1,8,0,0,0,0,1,0
0,1,0,10,72,0,0,1,4,0,0,0,0,0,0
0,1,0,25,114,0,0,3,8,0,1,1,0,1,0
0,1,0,13,81,0,0,1,7,0,0,0,0,0,0
0,0,0,21,151,7,0,3,0,0,0,2,0,0,0
0,1,0,13,89,4,0,2,1,1,0,0,0,0,0
0,1,0,32,105,0,0,3,8,0,0,2,0,1,0
0,1,0,18,87,0,0,2,2,0,0,0,0,0,0
0,0,0,16,143,1,0,2,1,8,0,1,0,1,0
0,1,0,15,132,2,0,3,4,0,5,1,0,1,0
0,0,0,19,96,1,0,2,0,0,1,1,0,0,0
0,0,0,17,60,0,0,3,0,2,0,1,0,1,0
0,0,0,17,93,2,0,2,1,0,4,0,0,0,0
0,0,0,18,64,0,0,1,0,0,0,0,0,1,0
0,0,0,11,76,0,0,1,1,2,0,0,0,0,0
0,0,0,13,91,0,0,1,7,0,0,0,0,0,0
0,1,0,15,63,0,0,5,0,0,0,1,0,1,0
0,1,0,18,75,1,0,2,0,0,0,1,0,1,0
0,0,0,17,109,0,0,3,10,0,0,1,0,0,0
0,1,0,18,147,0,0,1,14,0,0,0,0,1,0
0,0,0,11,121,0,0,2,16,0,0,0,0,0,0
0,1,0,10,117,0,0,1,20,0,0,0,0,0,0
0,1,0,15,93,2,0,1,2,0,2,0,0,0,0
0,1,0,25,96,0,0,3,11,0,0,2,0,1,0
0,0,0,14,60,0,0,2,1,0,0,1,0,0,0
0,0,0,12,95,0,0,3,8,0,0,1,0,0,0
0,0,0,28,94,0,0,3,5,0,0,1,0,0,0
0,0,0,13,100,0,0,2,6,0,0,1,0,0,0
0,1,0,12,93,0,0,2,6,0,0,1,0,0,0
0,0,0,18,107,3,0,2,3,0,0,1,0,0,0
0,0,0,10,89,4,0,2,0,0,2,1,0,0,0
0,1,0,16,90,0,0,1,0,0,7,0,0,0,0
0,1,0,18,97,0,0,2,9,0,0,1,0,0,0
0,0,0,27,82,0,0,2,0,0,6,1,0,0,0
0,0,0,16,79,1,0,1,0,1,0,0,0,0,0
0,1,0,22,87,0,0,1,9,0,0,0,0,0,0
0,0,0,15,85,1,0,3,0,0,0,1,0,0,0
0,0,0,35,100,2,0,3,0,1,0,1,0,0,0
0,1,0,25,68,0,0,1,4,0,0,0,0,0,0
0,1,0,15,121,3,0,1,4,2,3,0,0,0,0
0,1,0,23,127,0,0,2,8,0,2,1,0,1,0
0,0,0,16,74,2,0,3,0,0,0,0,0,0,0
0,0,0,21,94,0,0,1,3,0,0,0,0,0,0
0,1,0,31,65,0,0,2,5,0,0,1,0,0,0
0,0,0,20,87,3,0,2,0,0,1,0,0,0,0
0,1,0,16,180,0,0,2,23,0,0,0,0,0,0
0,0,0,17,64,0,0,3,0,0,0,1,0,1,0
0,0,0,13,76,0,0,4,0,0,0,1,0,0,0
0,0,0,16,73,0,0,1,2,0,0,0,0,0,0
0,1,0,20,113,0,0,2,10,0,1,1,0,0,0
0,0,0,18,61,1,0,2,0,0,0,0,0,1,0
0,1,0,20,70,0,0,4,0,0,2,1,0,0,0
0,0,0,19,77,0,0,3,4,0,0,0,0,0,0
0,0,0,14,61,0,0,1,3,0,0,0,0,0,0
0,0,0,24,74,3,0,2,0,0,0,1,0,0,0
0,0,0,22,75,0,0,2,1,0,0,1,0,0,0
0,0,0,13,92,0,0,1,3,0,0,0,0,0,0
0,0,0,22,79,0,0,3,0,0,0,1,0,0,0
0,0,0,9,75,0,0,1,8,0,0,0,0,1,0
0,1,0,13,115,3,0,2,0,1,0,0,0,1,0
0,0,0,16,71,0,0,1,2,0,0,0,0,0,0
0,0,0,14,89,0,0,1,10,0,0,0,0,1,0
0,1,0,14,102,0,0,2,3,0,1,0,0,0,0
0,1,0,13,87,2,0,1,0,2,1,0,0,0,0
0,0,0,20,128,0,0,4,4,0,0,1,0,1,0
0,0,0,28,71,0,0,1,4,0,0,0,0,0,0
0,0,0,16,95,0,0,1,4,0,0,0,0,0,0
0,1,0,17,111,2,0,1,5,0,2,0,0,0,0
0,1,0,25,67,0,0,3,2,0,0,1,0,0,0
0,0,0,16,93,0,0,2,9,0,0,0,0,1,0
0,1,0,13,64,0,0,1,2,0,1,0,0,0,0
0,0,0,14,81,0,0,1,3,0,0,0,0,0,0
0,1,0,18,67,1,0,2,0,0,1,0,0,1,0
0,0,0,8,93,0,0,2,0,2,0,0,0,0,0
0,1,0,10,70,0,0,1,0,0,4,0,0,1,0
0,0,0,10,61,0,0,2,0,0,0,0,0,0,0
0,1,0,14,64,0,0,1,5,0,0,0,0,0,0
0,0,0,26,84,0,0,2,1,0,3,0,0,0,0
0,0,0,19,62,0,0,2,2,0,0,1,0,0,0
0,0,0,11,104,0,0,4,0,7,0,1,0,0,0
0,1,0,25,140,0,0,3,10,0,1,1,0,0,0
0,0,0,23,121,0,0,3,6,0,1,1,0,0,0
0,0,0,24,105,0,0,3,3,0,1,1,0,0,0
0,1,0,17,104,2,0,1,4,0,2,0,0,0,0
0,1,0,10,73,0,0,1,6,0,0,0,0,0,0
0,1,0,19,61,0,0,1,1,0,0,0,0,0,0
0,0,0,17,77,0,0,5,1,0,2,1,0,0,0
0,0,0,13,92,3,0,1,4,0,0,0,0,1,0
0,0,0,24,68,0,0,4,0,0,2,1,0,0,0
0,0,0,13,69,2,0,1,2,0,0,0,0,0,0
0,1,0,30,77,0,0,1,2,0,1,0,0,0,0
0,1,0,16,98,0,0,2,10,0,0,1,0,0,0
0,0,0,15,145,0,0,2,12,0,1,1,0,1,0
0,1,0,23,86,0,0,2,5,0,0,1,0,1,0
0,0,0,21,86,0,0,2,6,0,0,1,0,0,0
0,1,0,18,122,0,0,2,9,0,0,1,0,0,0
0,1,0,23,74,0,0,3,4,0,0,1,0,1,0
0,0,0,12,102,0,0,2,8,0,0,1,0,1,0
0,0,0,23,94,0,0,2,7,0,0,1,0,1,0
0,1,0,15,94,0,0,3,9,0,0,1,0,1,0
0,1,0,11,70,0,0,1,6,0,0,0,0,1,0
0,1,0,19,62,0,0,3,0,0,2,1,0,1,0
0,1,0,12,106,0,0,1,10,0,0,0,0,0,0
0,1,0,11,77,0,0,3,8,0,0,1,0,0,0
0,0,0,13,65,0,0,1,3,0,0,0,0,0,0
0,1,0,10,73,0,0,2,6,0,0,0,1,1,0
0,1,0,13,95,0,0,1,7,0,0,0,1,0,0
0,0,0,24,63,1,0,4,0,0,0,1,0,0,0
0,1,0,16,72,0,0,1,3,0,0,0,0,0,0
0,0,0,18,79,0,0,1,7,0,0,0,0,0,0
0,0,0,14,95,0,0,2,0,0,0,0,0,1,0
0,0,0,9,65,3,0,2,0,0,0,0,0,0,0
0,0,0,8,64,0,0,1,6,0,0,0,0,1,0
0,1,0,9,65,1,0,1,1,0,0,0,0,0,0
0,1,0,13,111,1,0,1,1,0,4,0,0,0,0
0,0,0,9,80,0,0,2,0,0,5,0,0,1,0
0,0,0,22,121,0,0,3,1,0,6,1,0,0,0
0,0,0,23,113,0,0,3,4,0,0,2,0,0,0
0,1,0,16,81,0,0,1,8,0,0,0,0,0,0
0,0,0,11,64,0,0,3,1,0,2,0,0,0,0
0,1,0,20,73,0,0,2,7,0,0,0,0,0,0
0,0,0,17,78,0,0,1,2,0,0,0,0,0,0
0,1,0,16,100,0,0,2,9,0,0,1,1,0,0
0,0,0,9,142,4,0,1,4,0,5,0,0,1,0
0,1,0,16,62,0,0,2,0,0,2,1,0,1,0
0,1,0,18,99,0,0,3,11,0,0,1,0,0,0
